iso3,country,year,ECI
AFG,AFG,1995,-0.601
AFG,AFG,1996,-0.59
AFG,AFG,1997,-0.255
AFG,AFG,1998,-0.725
AFG,AFG,1999,-0.527
AFG,AFG,2000,-0.453
AFG,AFG,2001,-0.119
AFG,AFG,2002,-0.301
AFG,AFG,2003,-0.199
AFG,AFG,2004,-0.322
AFG,AFG,2005,0.02
AFG,AFG,2006,-0.657
AFG,AFG,2007,-0.738
AFG,AFG,2008,-0.092
AFG,AFG,2009,0.373
AFG,AFG,2010,-0.162
AFG,AFG,2011,-0.918
AFG,AFG,2012,-0.771
AFG,AFG,2013,-0.795
AFG,AFG,2014,-1.027
AFG,AFG,2015,-1.377
AFG,AFG,2016,-1.526
AFG,AFG,2017,-1.418
AFG,AFG,2018,-1.325
AFG,AFG,2019,-1.225
AFG,AFG,2020,-1.154
AFG,AFG,2021,-1.327
AFG,AFG,2022,-1.364
AFG,AFG,2023,-1.277
AFG,AFG,2024,-0.818
ALB,ALB,1995,-0.456
ALB,ALB,1996,-0.226
ALB,ALB,1997,-0.351
ALB,ALB,1998,-0.355
ALB,ALB,1999,-0.3
ALB,ALB,2000,-0.262
ALB,ALB,2001,-0.295
ALB,ALB,2002,-0.194
ALB,ALB,2003,-0.101
ALB,ALB,2004,-0.122
ALB,ALB,2005,-0.134
ALB,ALB,2006,-0.279
ALB,ALB,2007,-0.296
ALB,ALB,2008,0.351
ALB,ALB,2009,0.357
ALB,ALB,2010,-0.374
ALB,ALB,2011,-0.465
ALB,ALB,2012,-0.3
ALB,ALB,2013,-0.264
ALB,ALB,2014,-0.402
ALB,ALB,2015,-0.505
ALB,ALB,2016,-0.428
ALB,ALB,2017,-0.331
ALB,ALB,2018,-0.257
ALB,ALB,2019,-0.292
ALB,ALB,2020,-0.24
ALB,ALB,2021,-0.22
ALB,ALB,2022,-0.279
ALB,ALB,2023,-0.156
ALB,ALB,2024,0.032
DZA,DZA,1995,-0.102
DZA,DZA,1996,-0.244
DZA,DZA,1997,-0.327
DZA,DZA,1998,-0.203
DZA,DZA,1999,-0.085
DZA,DZA,2000,-0.416
DZA,DZA,2001,-0.426
DZA,DZA,2002,-0.389
DZA,DZA,2003,-0.732
DZA,DZA,2004,-0.509
DZA,DZA,2005,-0.367
DZA,DZA,2006,-0.574
DZA,DZA,2007,-0.635
DZA,DZA,2008,-1.006
DZA,DZA,2009,-0.966
DZA,DZA,2010,-1.069
DZA,DZA,2011,-1.384
DZA,DZA,2012,-1.272
DZA,DZA,2013,-1.329
DZA,DZA,2014,-1.5
DZA,DZA,2015,-1.207
DZA,DZA,2016,-0.941
DZA,DZA,2017,-0.979
DZA,DZA,2018,-1.354
DZA,DZA,2019,-1.052
DZA,DZA,2020,-1.063
DZA,DZA,2021,-0.995
DZA,DZA,2022,-0.731
DZA,DZA,2023,-1.055
DZA,DZA,2024,-0.978
AGO,AGO,1995,-2.297
AGO,AGO,1996,-2.459
AGO,AGO,1997,-1.931
AGO,AGO,1998,-1.73
AGO,AGO,1999,-1.84
AGO,AGO,2000,-2.299
AGO,AGO,2001,-2.076
AGO,AGO,2002,-1.728
AGO,AGO,2003,-1.699
AGO,AGO,2004,-0.788
AGO,AGO,2005,-0.995
AGO,AGO,2006,-1.215
AGO,AGO,2007,-1.349
AGO,AGO,2008,-0.892
AGO,AGO,2009,-0.489
AGO,AGO,2010,-1.099
AGO,AGO,2011,-1.131
AGO,AGO,2012,-1.736
AGO,AGO,2013,-2.092
AGO,AGO,2014,-2.133
AGO,AGO,2015,-0.544
AGO,AGO,2016,-0.559
AGO,AGO,2017,-0.988
AGO,AGO,2018,-1.604
AGO,AGO,2019,-1.101
AGO,AGO,2020,-1.117
AGO,AGO,2021,-1.088
AGO,AGO,2022,-0.947
AGO,AGO,2023,-1.161
AGO,AGO,2024,-0.768
AZE,AZE,1995,-0.41
AZE,AZE,1996,0.316
AZE,AZE,1997,0.303
AZE,AZE,1998,0.444
AZE,AZE,1999,0.138
AZE,AZE,2000,-0.11
AZE,AZE,2001,-0.267
AZE,AZE,2002,-0.333
AZE,AZE,2003,-0.244
AZE,AZE,2004,-0.326
AZE,AZE,2005,-0.441
AZE,AZE,2006,-0.433
AZE,AZE,2007,-0.603
AZE,AZE,2008,-0.828
AZE,AZE,2009,-1.062
AZE,AZE,2010,-0.989
AZE,AZE,2011,-0.931
AZE,AZE,2012,-0.986
AZE,AZE,2013,-1.001
AZE,AZE,2014,-1.1
AZE,AZE,2015,-0.823
AZE,AZE,2016,-0.912
AZE,AZE,2017,-0.959
AZE,AZE,2018,-0.831
AZE,AZE,2019,-0.799
AZE,AZE,2020,-0.689
AZE,AZE,2021,-0.766
AZE,AZE,2022,-0.739
AZE,AZE,2023,-0.523
AZE,AZE,2024,-0.417
ARG,ARG,1995,0.618
ARG,ARG,1996,0.557
ARG,ARG,1997,0.546
ARG,ARG,1998,0.564
ARG,ARG,1999,0.611
ARG,ARG,2000,0.662
ARG,ARG,2001,0.607
ARG,ARG,2002,0.577
ARG,ARG,2003,0.551
ARG,ARG,2004,0.538
ARG,ARG,2005,0.584
ARG,ARG,2006,0.553
ARG,ARG,2007,0.532
ARG,ARG,2008,0.575
ARG,ARG,2009,0.482
ARG,ARG,2010,0.453
ARG,ARG,2011,0.427
ARG,ARG,2012,0.417
ARG,ARG,2013,0.411
ARG,ARG,2014,0.413
ARG,ARG,2015,0.367
ARG,ARG,2016,0.179
ARG,ARG,2017,0.175
ARG,ARG,2018,0.068
ARG,ARG,2019,0.063
ARG,ARG,2020,0.022
ARG,ARG,2021,-0.108
ARG,ARG,2022,-0.011
ARG,ARG,2023,0.011
ARG,ARG,2024,-0.053
AUS,AUS,1995,0.768
AUS,AUS,1996,0.762
AUS,AUS,1997,0.701
AUS,AUS,1998,0.654
AUS,AUS,1999,0.657
AUS,AUS,2000,0.652
AUS,AUS,2001,0.648
AUS,AUS,2002,0.643
AUS,AUS,2003,0.657
AUS,AUS,2004,0.594
AUS,AUS,2005,0.566
AUS,AUS,2006,0.565
AUS,AUS,2007,0.556
AUS,AUS,2008,0.471
AUS,AUS,2009,0.448
AUS,AUS,2010,0.328
AUS,AUS,2011,0.371
AUS,AUS,2012,0.35
AUS,AUS,2013,0.292
AUS,AUS,2014,0.252
AUS,AUS,2015,0.262
AUS,AUS,2016,0.241
AUS,AUS,2017,0.144
AUS,AUS,2018,0.151
AUS,AUS,2019,0.203
AUS,AUS,2020,0.21
AUS,AUS,2021,0.083
AUS,AUS,2022,0.108
AUS,AUS,2023,0.091
AUS,AUS,2024,0.131
AUT,AUT,1995,1.458
AUT,AUT,1996,1.432
AUT,AUT,1997,1.37
AUT,AUT,1998,1.376
AUT,AUT,1999,1.365
AUT,AUT,2000,1.442
AUT,AUT,2001,1.409
AUT,AUT,2002,1.455
AUT,AUT,2003,1.449
AUT,AUT,2004,1.402
AUT,AUT,2005,1.342
AUT,AUT,2006,1.34
AUT,AUT,2007,1.368
AUT,AUT,2008,1.354
AUT,AUT,2009,1.371
AUT,AUT,2010,1.413
AUT,AUT,2011,1.429
AUT,AUT,2012,1.384
AUT,AUT,2013,1.402
AUT,AUT,2014,1.439
AUT,AUT,2015,1.466
AUT,AUT,2016,1.444
AUT,AUT,2017,1.412
AUT,AUT,2018,1.4
AUT,AUT,2019,1.376
AUT,AUT,2020,1.364
AUT,AUT,2021,1.369
AUT,AUT,2022,1.362
AUT,AUT,2023,1.37
AUT,AUT,2024,1.249
BHR,BHR,1995,0.441
BHR,BHR,1996,0.336
BHR,BHR,1997,0.321
BHR,BHR,1998,0.346
BHR,BHR,1999,0.302
BHR,BHR,2000,-0.043
BHR,BHR,2001,0.066
BHR,BHR,2002,0.044
BHR,BHR,2003,0.14
BHR,BHR,2004,0.143
BHR,BHR,2005,0.449
BHR,BHR,2006,0.364
BHR,BHR,2007,0.511
BHR,BHR,2008,0.462
BHR,BHR,2009,0.411
BHR,BHR,2010,0.469
BHR,BHR,2011,0.48
BHR,BHR,2012,0.54
BHR,BHR,2013,0.531
BHR,BHR,2014,0.521
BHR,BHR,2015,0.629
BHR,BHR,2016,0.61
BHR,BHR,2017,0.643
BHR,BHR,2018,0.513
BHR,BHR,2019,0.643
BHR,BHR,2020,0.681
BHR,BHR,2021,0.709
BHR,BHR,2022,0.586
BHR,BHR,2023,0.71
BHR,BHR,2024,0.285
BGD,BGD,1995,-0.912
BGD,BGD,1996,-0.93
BGD,BGD,1997,-0.873
BGD,BGD,1998,-0.99
BGD,BGD,1999,-1.151
BGD,BGD,2000,-0.886
BGD,BGD,2001,-0.86
BGD,BGD,2002,-1.019
BGD,BGD,2003,-0.992
BGD,BGD,2004,-0.878
BGD,BGD,2005,-0.884
BGD,BGD,2006,-0.824
BGD,BGD,2007,-0.867
BGD,BGD,2008,-0.854
BGD,BGD,2009,-1.008
BGD,BGD,2010,-0.974
BGD,BGD,2011,-1.181
BGD,BGD,2012,-0.875
BGD,BGD,2013,-0.862
BGD,BGD,2014,-1.065
BGD,BGD,2015,-0.998
BGD,BGD,2016,-0.968
BGD,BGD,2017,-0.576
BGD,BGD,2018,-0.618
BGD,BGD,2019,-0.854
BGD,BGD,2020,-0.664
BGD,BGD,2021,-0.615
BGD,BGD,2022,-0.72
BGD,BGD,2023,-0.63
BGD,BGD,2024,-0.439
ARM,ARM,1995,0.092
ARM,ARM,1996,0.895
ARM,ARM,1997,1.062
ARM,ARM,1998,0.777
ARM,ARM,1999,0.631
ARM,ARM,2000,0.682
ARM,ARM,2001,0.636
ARM,ARM,2002,0.554
ARM,ARM,2003,0.453
ARM,ARM,2004,0.478
ARM,ARM,2005,0.332
ARM,ARM,2006,0.263
ARM,ARM,2007,0.724
ARM,ARM,2008,0.359
ARM,ARM,2009,0.323
ARM,ARM,2010,0.24
ARM,ARM,2011,0.601
ARM,ARM,2012,0.522
ARM,ARM,2013,-0.023
ARM,ARM,2014,-0.022
ARM,ARM,2015,0.08
ARM,ARM,2016,-0.181
ARM,ARM,2017,-0.134
ARM,ARM,2018,0.054
ARM,ARM,2019,0.103
ARM,ARM,2020,0.074
ARM,ARM,2021,0.106
ARM,ARM,2022,0.667
ARM,ARM,2023,0.734
ARM,ARM,2024,0.592
BEL,BEL,1995,1.244
BEL,BEL,1996,1.236
BEL,BEL,1997,1.131
BEL,BEL,1998,1.148
BEL,BEL,1999,1.158
BEL,BEL,2000,1.184
BEL,BEL,2001,1.194
BEL,BEL,2002,1.188
BEL,BEL,2003,1.171
BEL,BEL,2004,1.124
BEL,BEL,2005,1.082
BEL,BEL,2006,1.087
BEL,BEL,2007,1.105
BEL,BEL,2008,1.097
BEL,BEL,2009,1.124
BEL,BEL,2010,1.18
BEL,BEL,2011,1.184
BEL,BEL,2012,1.149
BEL,BEL,2013,1.206
BEL,BEL,2014,1.164
BEL,BEL,2015,1.177
BEL,BEL,2016,1.198
BEL,BEL,2017,1.159
BEL,BEL,2018,1.168
BEL,BEL,2019,1.154
BEL,BEL,2020,1.126
BEL,BEL,2021,1.091
BEL,BEL,2022,1.057
BEL,BEL,2023,1.075
BEL,BEL,2024,0.971
BOL,BOL,1995,-0.852
BOL,BOL,1996,-0.753
BOL,BOL,1997,-0.904
BOL,BOL,1998,-0.744
BOL,BOL,1999,-0.719
BOL,BOL,2000,-0.779
BOL,BOL,2001,-0.82
BOL,BOL,2002,-1.086
BOL,BOL,2003,-0.856
BOL,BOL,2004,-1.131
BOL,BOL,2005,-1.096
BOL,BOL,2006,-1.207
BOL,BOL,2007,-1.268
BOL,BOL,2008,-1.164
BOL,BOL,2009,-1.345
BOL,BOL,2010,-1.276
BOL,BOL,2011,-1.203
BOL,BOL,2012,-0.916
BOL,BOL,2013,-1.285
BOL,BOL,2014,-1.342
BOL,BOL,2015,-1.306
BOL,BOL,2016,-1.318
BOL,BOL,2017,-1.367
BOL,BOL,2018,-1.464
BOL,BOL,2019,-1.295
BOL,BOL,2020,-1.203
BOL,BOL,2021,-1.38
BOL,BOL,2022,-1.357
BOL,BOL,2023,-1.295
BOL,BOL,2024,-1.097
BIH,BIH,1995,0.208
BIH,BIH,1996,0.589
BIH,BIH,1997,0.503
BIH,BIH,1998,0.294
BIH,BIH,1999,0.465
BIH,BIH,2000,0.356
BIH,BIH,2001,0.328
BIH,BIH,2002,0.337
BIH,BIH,2003,0.378
BIH,BIH,2004,0.593
BIH,BIH,2005,0.416
BIH,BIH,2006,0.389
BIH,BIH,2007,0.44
BIH,BIH,2008,0.442
BIH,BIH,2009,0.393
BIH,BIH,2010,0.342
BIH,BIH,2011,0.308
BIH,BIH,2012,0.451
BIH,BIH,2013,0.404
BIH,BIH,2014,0.415
BIH,BIH,2015,0.36
BIH,BIH,2016,0.434
BIH,BIH,2017,0.432
BIH,BIH,2018,0.512
BIH,BIH,2019,0.568
BIH,BIH,2020,0.532
BIH,BIH,2021,0.571
BIH,BIH,2022,0.584
BIH,BIH,2023,0.58
BIH,BIH,2024,0.662
BWA,BWA,2000,-0.382
BWA,BWA,2001,-0.471
BWA,BWA,2002,-0.327
BWA,BWA,2003,-0.558
BWA,BWA,2004,-0.739
BWA,BWA,2005,-0.311
BWA,BWA,2006,-0.248
BWA,BWA,2007,-0.338
BWA,BWA,2008,0.078
BWA,BWA,2009,0.164
BWA,BWA,2010,-0.087
BWA,BWA,2011,-0.273
BWA,BWA,2012,-0.067
BWA,BWA,2013,-0.355
BWA,BWA,2014,-0.206
BWA,BWA,2015,-0.149
BWA,BWA,2016,-0.106
BWA,BWA,2017,0.19
BWA,BWA,2018,-0.141
BWA,BWA,2019,-0.274
BWA,BWA,2020,-0.15
BWA,BWA,2021,-0.416
BWA,BWA,2022,-0.39
BWA,BWA,2023,-0.503
BWA,BWA,2024,-0.31
BRA,BRA,1995,0.816
BRA,BRA,1996,0.816
BRA,BRA,1997,0.807
BRA,BRA,1998,0.845
BRA,BRA,1999,0.84
BRA,BRA,2000,0.905
BRA,BRA,2001,0.805
BRA,BRA,2002,0.843
BRA,BRA,2003,0.805
BRA,BRA,2004,0.741
BRA,BRA,2005,0.75
BRA,BRA,2006,0.75
BRA,BRA,2007,0.723
BRA,BRA,2008,0.691
BRA,BRA,2009,0.672
BRA,BRA,2010,0.762
BRA,BRA,2011,0.71
BRA,BRA,2012,0.669
BRA,BRA,2013,0.693
BRA,BRA,2014,0.642
BRA,BRA,2015,0.653
BRA,BRA,2016,0.647
BRA,BRA,2017,0.605
BRA,BRA,2018,0.532
BRA,BRA,2019,0.481
BRA,BRA,2020,0.384
BRA,BRA,2021,0.358
BRA,BRA,2022,0.432
BRA,BRA,2023,0.379
BRA,BRA,2024,0.349
BGR,BGR,1995,0.628
BGR,BGR,1996,0.727
BGR,BGR,1997,0.682
BGR,BGR,1998,0.617
BGR,BGR,1999,0.529
BGR,BGR,2000,0.555
BGR,BGR,2001,0.568
BGR,BGR,2002,0.543
BGR,BGR,2003,0.561
BGR,BGR,2004,0.529
BGR,BGR,2005,0.544
BGR,BGR,2006,0.562
BGR,BGR,2007,0.555
BGR,BGR,2008,0.569
BGR,BGR,2009,0.504
BGR,BGR,2010,0.511
BGR,BGR,2011,0.567
BGR,BGR,2012,0.664
BGR,BGR,2013,0.664
BGR,BGR,2014,0.646
BGR,BGR,2015,0.652
BGR,BGR,2016,0.699
BGR,BGR,2017,0.667
BGR,BGR,2018,0.714
BGR,BGR,2019,0.703
BGR,BGR,2020,0.738
BGR,BGR,2021,0.748
BGR,BGR,2022,0.748
BGR,BGR,2023,0.807
BGR,BGR,2024,0.785
MMR,MMR,1995,-1.972
MMR,MMR,1996,-1.971
MMR,MMR,1997,-1.83
MMR,MMR,1998,-1.928
MMR,MMR,1999,-1.702
MMR,MMR,2000,-1.843
MMR,MMR,2001,-1.95
MMR,MMR,2002,-1.958
MMR,MMR,2003,-1.856
MMR,MMR,2004,-1.785
MMR,MMR,2005,-1.954
MMR,MMR,2006,-1.972
MMR,MMR,2007,-1.953
MMR,MMR,2008,-2.174
MMR,MMR,2009,-2.306
MMR,MMR,2010,-2.166
MMR,MMR,2011,-1.789
MMR,MMR,2012,-1.58
MMR,MMR,2013,-1.599
MMR,MMR,2014,-1.803
MMR,MMR,2015,-1.569
MMR,MMR,2016,-1.253
MMR,MMR,2017,-1.045
MMR,MMR,2018,-1.007
MMR,MMR,2019,-1.185
MMR,MMR,2020,-1.096
MMR,MMR,2021,-0.897
MMR,MMR,2022,-1.061
MMR,MMR,2023,-1.035
MMR,MMR,2024,-0.943
BLR,BLR,1995,0.683
BLR,BLR,1996,0.87
BLR,BLR,1997,0.797
BLR,BLR,1998,0.941
BLR,BLR,1999,0.854
BLR,BLR,2000,0.802
BLR,BLR,2001,0.935
BLR,BLR,2002,0.981
BLR,BLR,2003,0.965
BLR,BLR,2004,0.938
BLR,BLR,2005,0.942
BLR,BLR,2006,0.964
BLR,BLR,2007,0.977
BLR,BLR,2008,1.052
BLR,BLR,2009,0.949
BLR,BLR,2010,0.985
BLR,BLR,2011,0.954
BLR,BLR,2012,0.979
BLR,BLR,2013,0.946
BLR,BLR,2014,0.906
BLR,BLR,2015,0.855
BLR,BLR,2016,0.864
BLR,BLR,2017,0.903
BLR,BLR,2018,0.884
BLR,BLR,2019,0.892
BLR,BLR,2020,0.911
BLR,BLR,2021,0.884
BLR,BLR,2022,0.804
BLR,BLR,2023,0.841
BLR,BLR,2024,0.751
KHM,KHM,1995,-1.685
KHM,KHM,1996,-1.085
KHM,KHM,1997,-1.528
KHM,KHM,1998,-1.862
KHM,KHM,1999,-1.75
KHM,KHM,2000,-1.37
KHM,KHM,2001,-1.331
KHM,KHM,2002,-1.266
KHM,KHM,2003,-1.263
KHM,KHM,2004,-1.511
KHM,KHM,2005,-1.384
KHM,KHM,2006,-1.129
KHM,KHM,2007,-1.365
KHM,KHM,2008,-1.188
KHM,KHM,2009,-1.377
KHM,KHM,2010,-1.196
KHM,KHM,2011,-1.45
KHM,KHM,2012,-1.125
KHM,KHM,2013,-0.801
KHM,KHM,2014,-0.896
KHM,KHM,2015,-0.557
KHM,KHM,2016,-0.371
KHM,KHM,2017,-0.225
KHM,KHM,2018,-0.327
KHM,KHM,2019,-0.494
KHM,KHM,2020,-0.347
KHM,KHM,2021,-0.138
KHM,KHM,2022,-0.31
KHM,KHM,2023,-0.072
KHM,KHM,2024,0.031
CMR,CMR,1995,-1.257
CMR,CMR,1996,-1.367
CMR,CMR,1997,-1.29
CMR,CMR,1998,-2.199
CMR,CMR,1999,-1.897
CMR,CMR,2000,-1.418
CMR,CMR,2001,-1.349
CMR,CMR,2002,-1.162
CMR,CMR,2003,-0.917
CMR,CMR,2004,-1.256
CMR,CMR,2005,-1.242
CMR,CMR,2006,-1.337
CMR,CMR,2007,-0.829
CMR,CMR,2008,-1.024
CMR,CMR,2009,-0.823
CMR,CMR,2010,-0.871
CMR,CMR,2011,-0.692
CMR,CMR,2012,-1.098
CMR,CMR,2013,-0.879
CMR,CMR,2014,-0.691
CMR,CMR,2015,-0.729
CMR,CMR,2016,-1.046
CMR,CMR,2017,-0.9
CMR,CMR,2018,-1.398
CMR,CMR,2019,-1.234
CMR,CMR,2020,-0.949
CMR,CMR,2021,-1.048
CMR,CMR,2022,-1.213
CMR,CMR,2023,-1.145
CMR,CMR,2024,-1.594
CAN,CAN,1995,1.148
CAN,CAN,1996,1.182
CAN,CAN,1997,1.171
CAN,CAN,1998,1.104
CAN,CAN,1999,1.065
CAN,CAN,2000,1.117
CAN,CAN,2001,1.065
CAN,CAN,2002,1.091
CAN,CAN,2003,1.096
CAN,CAN,2004,1.029
CAN,CAN,2005,1.002
CAN,CAN,2006,0.967
CAN,CAN,2007,0.944
CAN,CAN,2008,0.952
CAN,CAN,2009,0.971
CAN,CAN,2010,1.012
CAN,CAN,2011,1.048
CAN,CAN,2012,0.976
CAN,CAN,2013,0.966
CAN,CAN,2014,0.941
CAN,CAN,2015,0.953
CAN,CAN,2016,0.943
CAN,CAN,2017,0.938
CAN,CAN,2018,0.893
CAN,CAN,2019,0.916
CAN,CAN,2020,0.894
CAN,CAN,2021,0.858
CAN,CAN,2022,0.867
CAN,CAN,2023,0.826
CAN,CAN,2024,0.778
LKA,LKA,1995,-0.9
LKA,LKA,1996,-0.941
LKA,LKA,1997,-0.862
LKA,LKA,1998,-0.863
LKA,LKA,1999,-0.742
LKA,LKA,2000,-0.689
LKA,LKA,2001,-0.586
LKA,LKA,2002,-0.664
LKA,LKA,2003,-0.596
LKA,LKA,2004,-0.479
LKA,LKA,2005,-0.525
LKA,LKA,2006,-0.381
LKA,LKA,2007,-0.502
LKA,LKA,2008,-0.533
LKA,LKA,2009,-0.654
LKA,LKA,2010,-0.596
LKA,LKA,2011,-0.623
LKA,LKA,2012,-0.371
LKA,LKA,2013,-0.478
LKA,LKA,2014,-0.391
LKA,LKA,2015,-0.45
LKA,LKA,2016,-0.402
LKA,LKA,2017,-0.258
LKA,LKA,2018,-0.339
LKA,LKA,2019,-0.322
LKA,LKA,2020,-0.332
LKA,LKA,2021,-0.225
LKA,LKA,2022,-0.227
LKA,LKA,2023,-0.196
LKA,LKA,2024,-0.045
TCD,TCD,1995,-1.521
TCD,TCD,1996,-1.279
TCD,TCD,1997,-0.938
TCD,TCD,1998,-1.206
TCD,TCD,1999,-0.714
TCD,TCD,2000,-1.387
TCD,TCD,2001,-1.136
TCD,TCD,2002,-0.361
TCD,TCD,2003,-1.027
TCD,TCD,2004,-2.066
TCD,TCD,2005,-2.472
TCD,TCD,2006,-2.372
TCD,TCD,2007,-2.316
TCD,TCD,2008,-2.671
TCD,TCD,2009,-1.071
TCD,TCD,2010,-0.783
TCD,TCD,2011,-2.255
TCD,TCD,2012,-2.493
TCD,TCD,2013,-2.85
TCD,TCD,2014,-2.841
TCD,TCD,2015,-2.071
TCD,TCD,2016,-2.293
TCD,TCD,2017,-1.997
TCD,TCD,2018,-2.118
TCD,TCD,2019,-1.63
TCD,TCD,2020,-1.951
TCD,TCD,2021,-2.119
TCD,TCD,2022,-2.507
TCD,TCD,2023,-2.495
TCD,TCD,2024,-3.53
CHL,CHL,1995,0.095
CHL,CHL,1996,0.222
CHL,CHL,1997,0.195
CHL,CHL,1998,0.268
CHL,CHL,1999,0.214
CHL,CHL,2000,0.191
CHL,CHL,2001,0.12
CHL,CHL,2002,0.03
CHL,CHL,2003,0.181
CHL,CHL,2004,0.083
CHL,CHL,2005,0.048
CHL,CHL,2006,0.074
CHL,CHL,2007,-0.058
CHL,CHL,2008,0.07
CHL,CHL,2009,0.004
CHL,CHL,2010,-0.049
CHL,CHL,2011,0.03
CHL,CHL,2012,0.075
CHL,CHL,2013,0.062
CHL,CHL,2014,0.007
CHL,CHL,2015,-0.066
CHL,CHL,2016,-0.147
CHL,CHL,2017,-0.062
CHL,CHL,2018,-0.079
CHL,CHL,2019,-0.059
CHL,CHL,2020,-0.16
CHL,CHL,2021,-0.198
CHL,CHL,2022,-0.163
CHL,CHL,2023,-0.137
CHL,CHL,2024,-0.045
CHN,CHN,1995,0.628
CHN,CHN,1996,0.63
CHN,CHN,1997,0.65
CHN,CHN,1998,0.671
CHN,CHN,1999,0.705
CHN,CHN,2000,0.789
CHN,CHN,2001,0.823
CHN,CHN,2002,0.847
CHN,CHN,2003,0.877
CHN,CHN,2004,0.931
CHN,CHN,2005,0.955
CHN,CHN,2006,0.983
CHN,CHN,2007,1.051
CHN,CHN,2008,1.101
CHN,CHN,2009,1.096
CHN,CHN,2010,1.15
CHN,CHN,2011,1.176
CHN,CHN,2012,1.21
CHN,CHN,2013,1.209
CHN,CHN,2014,1.261
CHN,CHN,2015,1.285
CHN,CHN,2016,1.294
CHN,CHN,2017,1.295
CHN,CHN,2018,1.311
CHN,CHN,2019,1.301
CHN,CHN,2020,1.341
CHN,CHN,2021,1.384
CHN,CHN,2022,1.361
CHN,CHN,2023,1.348
CHN,CHN,2024,1.271
TWN,TWN,1995,1.31
TWN,TWN,1996,1.375
TWN,TWN,1997,1.34
TWN,TWN,1998,1.277
TWN,TWN,1999,1.341
TWN,TWN,2000,1.332
TWN,TWN,2001,1.461
TWN,TWN,2002,1.578
TWN,TWN,2003,1.561
TWN,TWN,2004,1.557
TWN,TWN,2005,1.541
TWN,TWN,2006,1.524
TWN,TWN,2007,1.598
TWN,TWN,2008,1.56
TWN,TWN,2009,1.607
TWN,TWN,2010,1.627
TWN,TWN,2011,1.696
TWN,TWN,2012,1.558
TWN,TWN,2013,1.636
TWN,TWN,2014,1.684
TWN,TWN,2015,1.748
TWN,TWN,2016,1.749
TWN,TWN,2017,1.734
TWN,TWN,2018,1.742
TWN,TWN,2019,1.757
TWN,TWN,2020,1.821
TWN,TWN,2021,1.814
TWN,TWN,2022,1.802
TWN,TWN,2023,1.786
TWN,TWN,2024,1.621
COL,COL,1995,0.272
COL,COL,1996,0.27
COL,COL,1997,0.307
COL,COL,1998,0.312
COL,COL,1999,0.3
COL,COL,2000,0.317
COL,COL,2001,0.364
COL,COL,2002,0.324
COL,COL,2003,0.305
COL,COL,2004,0.238
COL,COL,2005,0.245
COL,COL,2006,0.268
COL,COL,2007,0.193
COL,COL,2008,0.254
COL,COL,2009,0.331
COL,COL,2010,0.294
COL,COL,2011,0.252
COL,COL,2012,0.287
COL,COL,2013,0.295
COL,COL,2014,0.274
COL,COL,2015,0.269
COL,COL,2016,0.228
COL,COL,2017,0.264
COL,COL,2018,0.195
COL,COL,2019,0.14
COL,COL,2020,0.151
COL,COL,2021,0.109
COL,COL,2022,0.142
COL,COL,2023,0.164
COL,COL,2024,0.233
COG,COG,1995,-0.739
COG,COG,1996,-1.63
COG,COG,1997,-2.291
COG,COG,1998,-2.329
COG,COG,1999,-2.166
COG,COG,2000,-2.734
COG,COG,2001,-2.532
COG,COG,2002,-2.508
COG,COG,2003,-2.652
COG,COG,2004,-2.32
COG,COG,2005,-2.407
COG,COG,2006,-2.616
COG,COG,2007,-1.716
COG,COG,2008,-1.509
COG,COG,2009,-1.315
COG,COG,2010,-1.394
COG,COG,2011,-0.816
COG,COG,2012,-1.093
COG,COG,2013,-1.514
COG,COG,2014,-1.25
COG,COG,2015,-1.354
COG,COG,2016,-1.025
COG,COG,2017,-1.261
COG,COG,2018,-1.487
COG,COG,2019,-1.322
COG,COG,2020,-1.682
COG,COG,2021,-1.344
COG,COG,2022,-1.95
COG,COG,2023,-1.592
COG,COG,2024,-2.531
COD,COD,1995,-2.027
COD,COD,1996,-2.023
COD,COD,1997,-2.442
COD,COD,1998,-2.482
COD,COD,1999,-2.664
COD,COD,2000,-1.902
COD,COD,2001,-2.29
COD,COD,2002,-2.11
COD,COD,2003,-2.004
COD,COD,2004,-2.301
COD,COD,2005,-2.243
COD,COD,2006,-1.997
COD,COD,2007,-1.976
COD,COD,2008,-2.162
COD,COD,2009,-2.018
COD,COD,2010,-1.311
COD,COD,2011,-0.258
COD,COD,2012,-1.852
COD,COD,2013,-1.881
COD,COD,2014,-2.316
COD,COD,2015,-1.748
COD,COD,2016,-1.697
COD,COD,2017,-1.667
COD,COD,2018,-2.067
COD,COD,2019,-2.042
COD,COD,2020,-2.125
COD,COD,2021,-2.458
COD,COD,2022,-2.521
COD,COD,2023,-2.45
COD,COD,2024,-3.126
CRI,CRI,1995,-0.264
CRI,CRI,1996,-0.289
CRI,CRI,1997,-0.138
CRI,CRI,1998,-0.18
CRI,CRI,1999,-0.056
CRI,CRI,2000,-0.022
CRI,CRI,2001,0.101
CRI,CRI,2002,-0.002
CRI,CRI,2003,0.06
CRI,CRI,2004,0.1
CRI,CRI,2005,0.081
CRI,CRI,2006,0.212
CRI,CRI,2007,0.195
CRI,CRI,2008,0.191
CRI,CRI,2009,0.099
CRI,CRI,2010,0.209
CRI,CRI,2011,0.178
CRI,CRI,2012,0.291
